METHOD|FULL_PATH|AUTH|CONTROLLER|SOURCE_FILE
GET|/api/v1/admin/notifications/campaigns/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.getCampaignById|src/modules/admin/notification-campaign.routes.ts
PUT|/api/v1/admin/notifications/campaigns/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin; zod|controller.updateCampaignStatus|src/modules/admin/notification-campaign.routes.ts
GET|/api/v1/admin/notifications/channels|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.getChannels|src/modules/admin/notification-campaign.routes.ts
GET|/api/v1/admin/notifications/history|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.listHistory|src/modules/admin/notification-campaign.routes.ts
POST|/api/v1/admin/notifications/history/:id/retry|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.retryHistory|src/modules/admin/notification-campaign.routes.ts
POST|/api/v1/admin/notifications/history/retry-failed|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin; zod|controller.retryFailedBatch|src/modules/admin/notification-campaign.routes.ts
GET|/api/v1/admin/notifications/scheduled|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.listScheduled|src/modules/admin/notification-campaign.routes.ts
GET|/api/v1/admin/notifications/templates|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.listTemplates|src/modules/admin/notification-campaign.routes.ts
POST|/api/v1/admin/notifications/templates|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin; zod|controller.createTemplate|src/modules/admin/notification-campaign.routes.ts
DELETE|/api/v1/admin/notifications/templates/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.deleteTemplate|src/modules/admin/notification-campaign.routes.ts
PUT|/api/v1/admin/notifications/templates/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin; zod|controller.updateTemplate|src/modules/admin/notification-campaign.routes.ts
GET|/api/v1/admin/notifications/timeseries|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|controller.getTimeSeries|src/modules/admin/notification-campaign.routes.ts
GET|/api/v1/admin/orders|admin JWT (Bearer or cookie selorg_admin_token)|orderController.adminList|src/modules/orders/order.routes.ts
GET|/api/v1/admin/orders|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|adminOrdersCtrl.listAdminOrders|src/modules/admin/admin.routes.ts
POST|/api/v1/admin/orders|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|adminOrdersCtrl.placeOrderOnBehalf|src/modules/admin/admin.routes.ts
GET|/api/v1/admin/orders/:id|admin JWT (Bearer or cookie selorg_admin_token)|orderController.adminGetDetail|src/modules/orders/order.routes.ts
GET|/api/v1/admin/orders/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|adminOrdersCtrl.getAdminOrder|src/modules/admin/admin.routes.ts
GET|/api/v1/admin/orders/:id/logs|admin JWT (Bearer or cookie selorg_admin_token)|orderController.adminGetLogs|src/modules/orders/order.routes.ts
GET|/api/v1/admin/orders/:id/logs|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|adminOrdersCtrl.getAdminOrderLogs|src/modules/admin/admin.routes.ts
PUT|/api/v1/admin/orders/:id/update-status|admin JWT (Bearer or cookie selorg_admin_token); zod|orderController.updateStatus|src/modules/orders/order.routes.ts
GET|/api/v1/admin/permissions|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin; perm: PERMISSIONS.ADMIN_ROLES_READ|permissionsController.getPermissions|src/modules/admin/admin.routes.ts
